,id,title,shiqu,area,price,avg,shitingwei,xiaoqu,cenggao,weizhi,jingjiren,总价,均价,面积
11193,11193,徐水车站附近物探医院旁大开发商大产权可回,4,93.0,63,6774,2室2厅1卫,物探新区,中层(共26层),保定,独立经纪人－赵伟彬赵伟彬1年独立经纪人58同城认证商家,63.0,6774.0,93.0
11194,11194,直隶新城小高层价格低可贷款包改名仅此一,4,83.0,102,12289,2室2厅1卫,直隶新城,低层(共22层),保定,经纪人－崔建崔建1年58同城认证商家,102.0,12289.0,83.0
11195,11195,保广商圈宅国华府东院南北通透可贷款房主包,4,94.15,136,14445,2室2厅1卫,国宅华园,中层(共31层),保定阳光北大街,独立经纪人－宋瑶瑶宋瑶瑶1年独立经纪人58同城认证商家,136.0,14445.0,94.15
11196,11196,翠园公寓准现房保百北国商圈内核心CBD精装,4,58.0,65,11206,1室1厅1卫,翠园公寓,高层(共25层),保定,独立经纪人－刘颢刘颢1年独立经纪人58同城认证商家,65.0,11206.0,58.0
11198,11198,房主急卖，翠园公寓康泰国际旁精装公寓一套拎包,4,43.0,40.5,9418,1室1厅1卫,翠园公寓,中层(共28层),保定翠园街,独立经纪人－肖望肖望2年独立经纪人58同城认证商家,40.5,9418.0,43.0
11199,11199,向阳北大街高端住宅小区大产权均价7500元,4,91.0,63.7,7000,2室2厅1卫,蓝港小区,中层(共30层),保定,独立经纪人－肖望肖望2年独立经纪人58同城认证商家,63.7,7000.0,91.0
11200,11200,高开区保广商圈中央公馆精装公寓写字楼配,4,56.0,70.6,12607,1室1厅1卫,中央公馆,中层(共28层),保定,独立经纪人－刘壮刘壮1年独立经纪人58同城认证商家,70.6,12607.0,56.0
11201,11201,植物园旁八一小学对面《玉兰湾》K2地产实力打造,4,90.0,127,14111,2室2厅1卫,K2玉兰湾,高层(共30层),"保定阳光北大街,近恒滨路",独立经纪人－龙福根龙福根1年独立经纪人58同城认证商家,127.0,14111.0,90.0
11202,11202,保定地标性建筑，保百旁边的写字楼，有回购，赠更名,4,50.0,45,9000,1室1厅1卫,巨微国际,中层(共46层),保定,独立经纪人－储晋康储晋康1年独立经纪人58同城认证商家,45.0,9000.0,50.0
11203,11203,长城大街三丰路两室两厅一卫88.6平米首付16万,4,88.6,53,5981,2室2厅1卫,赫达梅林,中层(共17层),保定,经纪人－耿茂华耿茂华1年58同城认证商家,53.0,5981.0,88.6
11204,11204,万和春天首付11万得私人专属领地不限购不限贷纯框,4,60.0,48,8000,2室1厅1卫,假日云鼎,中层(共12层),保定,独立经纪人－张禄张禄1年独立经纪人58同城认证商家,48.0,8000.0,60.0
11205,11205,巨微国际商务中心35110平米,4,85.0,60,7058,1室1厅1卫,巨微国际商务中心35-110平米,低层(共45层),保定,独立经纪人－王峰王峰1年独立经纪人58同城认证商家,60.0,7058.0,85.0
11206,11206,植物园旁三园环绕香溪名门,4,89.96,135,15006,2室2厅1卫,香溪名门,中层(共32层),"保定阳光北大街,近恒源路",独立经纪人－王俊娜王俊娜1年独立经纪人58同城认证商家,135.0,15006.0,89.96
11207,11207,植物园70年大产首付25万起五证齐全准现房,4,82.0,114,13902,2室2厅1卫,香溪名门,中层(共32层),"保定阳光北大街,近恒源路",独立经纪人－安银敬安银敬1年独立经纪人58同城认证商家,114.0,13902.0,82.0
11208,11208,"北二环植物园精装loft跃层,大产权,首付20",4,72.0,81,11250,3室2厅2卫,香溪名门,中层(共17层),"保定阳光北大街,近恒源路",独立经纪人－冉兴旺冉兴旺1年独立经纪人58同城认证商家,81.0,11250.0,72.0
11209,11209,紧邻植物园八一学校高端社区现房五证齐全,4,82.0,123,15000,2室2厅1卫,香溪名门,高层(共31层),"保定阳光北大街,近恒源路",独立经纪人－蒋冬梅蒋冬梅3年独立经纪人58同城认证商家,123.0,15000.0,82.0
11210,11210,直隶新城96通透两居北师大包更名中间楼层,4,83.0,113,13614,2室1厅1卫,直隶新城,中层(共32层),保定,独立经纪人－张彦卓张彦卓1年独立经纪人58同城认证商家,113.0,13614.0,83.0
11211,11211,保百购物广场西侧大社区环境好通透4楼有车库,4,109.0,136,12477,2室2厅1卫,电业小区,中层(共6层),保定风帆路855号,独立经纪人－张颖超张颖超1年独立经纪人58同城认证商家,136.0,12477.0,109.0
11212,11212,香溪名门五证齐全现房绿溪谷对面八一学校片区，,4,102.0,150,14705,2室2厅1卫,香溪名门,中层(共31层),"保定阳光北大街,近恒源路",独立经纪人－王小红王小红1年独立经纪人58同城认证商家,150.0,14705.0,102.0
11213,11213,保广商圈。电谷附loft层高52米可落户高新区,4,53.0,42,7924,1室1厅1卫,梦立方LOFT,低层(共22层),保定,独立经纪人－胡秀颖胡秀颖1年独立经纪人58同城认证商家,42.0,7924.0,53.0
11214,11214,植物园旁明年交房香溪名苑南北通透两室单价1350,4,102.0,135,13235,2室2厅1卫,香溪名门,中层(共32层),"保定阳光北大街,近恒源路",经纪人－李冠豪李冠豪1年58同城认证商家,135.0,13235.0,102.0
11215,11215,万和春天住宅式高端社区首付百分之三十首付34万,4,94.0,112.8,12000,2室2厅1卫,万和春天,中层(共17层),保定,独立经纪人－经纪人128经纪人1283年独立经纪人58同城认证商家,112.8,12000.0,94.0
11216,11216,保定北三环乐凯北大街蓝港国际大产权,4,109.0,75,6880,3室2厅1卫,蓝港国际,中层(共25层),保定,独立经纪人－温子帅温子帅1年独立经纪人58同城认证商家,75.0,6880.0,109.0
11217,11217,北部大盘大产权15万得两居20万得三居,4,126.0,85,6746,3室2厅2卫,蓝港国际,中层(共25层),保定,独立经纪人－温子帅温子帅1年独立经纪人58同城认证商家,85.0,6746.0,126.0
11218,11218,Loft《香溪名汇》即买即送燃气入户，挑高5.,4,70.0,30,4285,2室2厅2卫,香溪名汇,中层(共18层),保定,经纪人－崔建崔建1年58同城认证商家,30.0,4285.0,70.0
11219,11219,朝阳首府即买即住南北通透豪华改善型,4,163.0,263,16134,4室2厅2卫,朝阳首府,高层(共33层),保定朝阳北大街,独立经纪人－李东平李东平1年独立经纪人58同城认证商家,263.0,16134.0,163.0
11220,11220,朝阳双创大街高开区汇博上谷大观1室1厅1卫42.,4,42.3,49,11583,1室1厅1卫,汇博上谷大观,中层(共29层),保定,独立经纪人－刘勇刘勇1年独立经纪人58同城认证商家,49.0,11583.0,42.3
11221,11221,高新区片内首付分期保广商圈电谷酒店,4,90.0,120,13333,2室2厅1卫,城市印象,中层(共30层),保定创业街,独立经纪人－王欣王欣1年独立经纪人58同城认证商家,120.0,13333.0,90.0
11222,11222,八一学校、植物园玉兰湾、香溪名名门随时可以过户、,4,102.0,138.6,13588,2室1厅1卫,香溪名门,中层(共32层),"保定阳光北大街,近恒源路",独立经纪人－小伟小伟1年独立经纪人58同城认证商家,138.6,13588.0,102.0
11224,11224,北二环loft挑高5.4米赠一层天然气入户,4,40.0,42,10500,2室2厅1卫,香溪名门,中层(共18层),"保定阳光北大街,近恒源路",独立经纪人－孙巧云孙巧云1年独立经纪人58同城认证商家,42.0,10500.0,40.0
11225,11225,北部低碳新城大产权首付3成两室首付15万,4,121.0,84,6942,3室2厅2卫,蓝港国际,中层(共24层),保定,独立经纪人－彭飞彭飞2年独立经纪人58同城认证商家,84.0,6942.0,121.0
11226,11226,北部高端社区香溪名门70年大产权植物园对面宜居宜,4,82.0,120,14634,2室2厅1卫,香溪名门,中层(共34层),"保定阳光北大街,近恒源路",独立经纪人－张玲张玲1年独立经纪人58同城认证商家,120.0,14634.0,82.0
11227,11227,高开朝阳首府4期2室1厅1卫89.1平米,4,89.1,205,23007,2室1厅1卫,朝阳首府4期,,保定,独立经纪人－李立新李立新1年独立经纪人58同城认证商家,205.0,23007.0,89.1
11228,11228,朝阳首府一楼带院现房仅此一套五证齐全,4,104.86,193.9,18491,3室2厅1卫,朝阳首府,低层(共33层),保定朝阳北大街,独立经纪人－刘永杰刘永杰1年独立经纪人58同城认证商家,193.9,18491.0,104.86
11229,11229,植物园玉兰湾旁边首付30，香溪名门大产权准,4,89.9,125,13904,2室2厅1卫,香溪名门,中层(共28层),"保定阳光北大街,近恒源路",独立经纪人－经纪人128经纪人1283年独立经纪人58同城认证商家,125.0,13904.0,89.9
11230,11230,植物园对面高开区小学八一中学准现房香溪名门五证齐,4,89.0,120,13483,2室2厅1卫,香溪名门,中层(共32层),"保定阳光北大街,近恒源路",独立经纪人－刘国华刘国华1年独立经纪人58同城认证商家,120.0,13483.0,89.0
11231,11231,直隶新城北师大下楼就是学校,4,65.0,83,12769,1室1厅1卫,直隶新城,高层(共34层),保定,独立经纪人－张家瑞张家瑞2年独立经纪人58同城认证商家,83.0,12769.0,65.0
11232,11232,假日丽城小三室首付超低楼前无遮挡包立即更,4,119.23,161,13503,3室2厅1卫,假日丽城,低层(共32层),保定,独立经纪人－张家瑞张家瑞2年独立经纪人58同城认证商家,161.0,13503.0,119.23
11233,11233,秀兰湾B区北部低碳新城大产权包更名,4,104.0,119.5,11490,2室2厅1卫,秀兰时代广场,中层(共33层),保定,经纪人－李奥达李奥达1年58同城认证商家,119.5,11490.0,104.0
11234,11234,植物园旁明年交房香溪名苑南北通透两室单价1350,4,77.0,109,14155,2室2厅1卫,香溪名门,中层(共32层),"保定阳光北大街,近恒源路",经纪人－李冠豪李冠豪1年58同城认证商家,109.0,14155.0,77.0
11235,11235,精装修三居首付3成万和春天住宅小高层,4,135.0,135,10000,3室2厅2卫,万和春天,低层(共23层),保定,经纪人－曹艳霞曹艳霞2年58同城认证商家,135.0,10000.0,135.0
11236,11236,北师大，大社区北二环直隶新城通透户型10层单价1,4,97.0,118,12164,2室2厅1卫,直隶新城,中层(共21层),保定,独立经纪人－李滨滨李滨滨1年独立经纪人58同城认证商家,118.0,12164.0,97.0
11237,11237,高开万和公寓1室1厅1卫56㎡,4,56,46,8214,1室1厅1卫,万和公寓,中层(共32层),保定乐凯北大街,经纪人－蒋继来蒋继来1年58同城认证商家,46.0,8214.0,56.0
11238,11238,香溪名门植物园旁边，准现房，明年交房，别犹豫赶紧,4,82.0,125,15243,2室2厅1卫,香溪名门,中层(共32层),"保定阳光北大街,近恒源路",独立经纪人－石月朋石月朋1年独立经纪人58同城认证商家,125.0,15243.0,82.0
11239,11239,秀兰U100北部低碳新城仅此一套两次更名,4,95.0,104.5,11000,2室2厅1卫,u100,中层(共33层),保定,独立经纪人－李新月李新月1年独立经纪人58同城认证商家,104.5,11000.0,95.0
11240,11240,香溪名门大产10套特价房均价15000每套优惠1,4,81.0,121,14938,2室2厅1卫,香溪名门,中层(共32层),"保定阳光北大街,近恒源路",经纪人－荆红丽荆红丽1年58同城认证商家,121.0,14938.0,81.0
11241,11241,保广附近电业小区四楼南北户型中央空调急售,4,108.5,130,11981,3室1厅1卫,电业小区,中层(共6层),保定风帆路855号,经纪人－吴春辉吴春辉2年58同城认证商家,130.0,11981.0,108.5
11242,11242,北二环新上楼盘单价6400能贷款好地段,4,50.0,53,10600,2室2厅1卫,秀兰城市美居,中层(共12层),保定创业路299号,独立经纪人－张伟冬张伟冬1年独立经纪人58同城认证商家,53.0,10600.0,50.0
11243,11243,K2玉兰湾植物园旁八一学校七大主题公园追求,4,90.0,150,16666,3室2厅2卫,K2玉兰湾,低层(共34层),"保定阳光北大街,近恒滨路",独立经纪人－小乐小乐2年独立经纪人58同城认证商家,150.0,16666.0,90.0
11244,11244,现房碧水新居2层精装南北通透实际面积83平48万,4,80.0,48,6000,2室2厅1卫,碧水新居,中层(共7层),保定建国西路,经纪人－张小哲张小哲1年58同城认证商家,48.0,6000.0,80.0
11245,11245,哈罗城7层81平单价12000户型好楼层,4,81.0,89,10987,2室2厅1卫,哈罗城西区,低层(共31层),保定生力街,独立经纪人－肖望肖望2年独立经纪人58同城认证商家,89.0,10987.0,81.0
11246,11246,朝阳北大街精装两室出售大产权单价只卖105,4,68.0,70,10294,1室1厅1卫,彤园,中层(共32层),保定,独立经纪人－肖望肖望2年独立经纪人58同城认证商家,70.0,10294.0,68.0
11247,11247,紧邻植物园k2玉兰湾旁香溪名门内部名额,4,89.0,131,14719,2室2厅1卫,香溪名门,中层(共32层),"保定阳光北大街,近恒源路",独立经纪人－郑秋香郑秋香1年独立经纪人58同城认证商家,131.0,14719.0,89.0
11249,11249,五证齐全现房保定新地标直隶之眼高开区CBD核,4,46.0,50,10869,1室1厅1卫,向阳驿,低层(共29层),保定,独立经纪人－娄云峰娄云峰3年独立经纪人58同城认证商家,50.0,10869.0,46.0
11250,11250,邮电小区一梯两户大户型两室,4,105.0,155,14761,2室2厅2卫,邮电小区(向阳北大街),中层(共6层),保定向阳北大街,经纪人－耿茂华耿茂华1年58同城认证商家,155.0,14761.0,105.0
11251,11251,高新区经典loft买一层送一层层高5.,4,53.0,69,13018,2室2厅1卫,香溪名汇,中层(共18层),保定,经纪人－耿茂华耿茂华1年58同城认证商家,69.0,13018.0,53.0
11252,11252,20万订房大产权三室两厅小区环境好交通方,4,130.0,160,12307,2室2厅1卫,U100,中层(共33层),保定,独立经纪人－李倩李倩1年独立经纪人58同城认证商家,160.0,12307.0,130.0
11253,11253,城市新地标中试车间国际企业总部产业园区民,4,100.0,80,8000,2室2厅1卫,智慧谷科技产业园,中层(共15层),保定,经纪人－钟海平钟海平1年58同城认证商家,80.0,8000.0,100.0
11254,11254,植物园对面香溪名门封顶准现房五证齐能贷款紧邻,4,115.0,125,10869,2室2厅2卫,香溪名门,低层(共30层),"保定阳光北大街,近恒源路",独立经纪人－王思宇王思宇1年独立经纪人58同城认证商家,125.0,10869.0,115.0
11256,11256,大次韩城中村改造，靠谱项目，碧桂园开发已有工程形,4,97.85,90,9197,2室2厅1卫,昭华锦城A区,中层(共30层),保定朝阳北大街,独立经纪人－李志强李志强3年独立经纪人58同城认证商家,90.0,9197.0,97.85
11257,11257,植物园旁五证齐全现房八一中学高开区小学全,4,80.0,105,13125,2室2厅1卫,香溪名门,低层(共30层),"保定阳光北大街,近恒源路",独立经纪人－赵咪咪赵咪咪1年独立经纪人58同城认证商家,105.0,13125.0,80.0
11258,11258,北部新出公寓+loft抢手地段天然气入户均,4,50.0,42,8400,1室1厅1卫,香溪名汇,中层(共29层),保定,经纪人－张江燕张江燕2年58同城认证商家,42.0,8400.0,50.0
11259,11259,朝阳龙座小户型精装修高开单价16000,4,59.0,95,16101,2室1厅1卫,朝阳龙座,低层(共32层),保定隆兴西路95号,经纪人－李莉李莉1年58同城认证商家,95.0,16101.0,59.0
11260,11260,植物园一套值得你一生拥有的房子，香溪名门，八一学,4,88.0,113,12840,2室2厅1卫,香溪名门,中层(共28层),"保定阳光北大街,近恒源路",独立经纪人－李志武李志武1年独立经纪人58同城认证商家,113.0,12840.0,88.0
11261,11261,天鹅南区化纤60亩带地下室阴阳户型,4,78.8,118.8,15076,2室2厅1卫,天鹅南区化纤60亩好户型,中层(共7层),保定,独立经纪人－张立平张立平3年独立经纪人58同城认证商家,118.8,15076.0,78.8
11262,11262,青竹园前卫路小学三中分校市中心双房,4,66.86,91,13610,2室2厅1卫,青竹园,高层(共31层),保定莲池北大街327号,独立经纪人－韩江华韩江华2年独立经纪人58同城认证商家,91.0,13610.0,66.86
11263,11263,高开假日雅典城3室2厅2卫133㎡,4,133,205,15413,3室2厅2卫,假日雅典城,中层(共33层),保定阳光北大街,独立经纪人－王亚收王亚收1年独立经纪人58同城认证商家,205.0,15413.0,133.0
11264,11264,北部新城秀兰湾A区小高层户型房正明厨明卫,4,114.0,125,10964,3室2厅2卫,秀兰湾A区,高层(共18层),保定,独立经纪人－宗蕾宗蕾2年独立经纪人58同城认证商家,125.0,10964.0,114.0
11265,11265,高开万和公寓1室1厅1卫56㎡,4,56,45,8035,1室1厅1卫,万和公寓,中层(共32层),保定乐凯北大街,经纪人－蒋继来蒋继来1年58同城认证商家,45.0,8035.0,56.0
